,Company Name,Date,Environment,Social,Governance,ESG_ratings,Final_ESG_Score,Historical_esg_score
9458,Petróleo Brasileiro SA,2024-03-19,-1.0,-1.0,-1.0,35.0,35.0,35.0
9459,Petróleos de Venezuela SA,2024-03-19,-1.0,-1.0,-1.0,88.9,88.9,88.9
9449,Pet Valu Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
9436,Permanent TSB Plc,2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
9435,Perion Network Ltd.,2024-03-19,-1.0,-1.0,-1.0,25.7,25.7,25.7
9434,Perimeter Solutions SA,2024-03-19,-1.0,-1.0,-1.0,39.6,39.6,39.6
9411,Penta Teknoloji Ürünleri Dagitim Ticaret AS,2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
9412,"Penta-Ocean Construction Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
9413,Pentair plc,2024-03-19,-1.0,-1.0,-1.0,22.1,22.1,22.1
9414,Pentamaster Corp. Bhd.,2024-03-19,-1.0,-1.0,-1.0,14.0,14.0,14.0
9415,"Penumbra, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.1,21.1,21.1
9416,"People & Technology, Inc.",2024-03-19,-1.0,-1.0,-1.0,56.8,56.8,56.8
9417,"People.cn Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,15.7,15.7,15.7
9418,"Peoples Bancorp, Inc. (Ohio)",2024-03-19,-1.0,-1.0,-1.0,31.3,31.3,31.3
9419,Peoples Financial Services Corp.,2024-03-19,-1.0,-1.0,-1.0,29.3,29.3,29.3
9420,Pepco Group NV,2024-03-19,-1.0,-1.0,-1.0,24.3,24.3,24.3
9421,PepGen Inc.,2024-03-19,-1.0,-1.0,-1.0,29.9,29.9,29.9
9422,Pepkor Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.0,22.0,22.0
9423,Pepper Money Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.1,22.1,22.1
9424,"Peptidream, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
9425,"Peptron, Inc.",2024-03-19,-1.0,-1.0,-1.0,32.2,32.2,32.2
9426,Per Aarsleff Holding A/S,2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
9427,Perdoceo Education Corp.,2024-03-19,-1.0,-1.0,-1.0,16.6,16.6,16.6
9428,Perella Weinberg Partners,2024-03-19,-1.0,-1.0,-1.0,31.4,31.4,31.4
9429,Perenti Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.5,32.5,32.5
9430,Perfect Medical Health Management Ltd.,2024-03-19,-1.0,-1.0,-1.0,15.8,15.8,15.8
9431,"Perfect World Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
9432,"Perficient, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.3,22.3,22.3
9433,Performance Food Group Co.,2024-03-19,-1.0,-1.0,-1.0,17.1,17.1,17.1
9460,Petroleos Del Peru - Petroperu SA,2024-03-19,-1.0,-1.0,-1.0,50.7,50.7,50.7
9461,Petróleos Mexicanos EPE,2024-03-19,-1.0,-1.0,-1.0,62.0,62.0,62.0
9462,Petroliam Nasional Bhd.,2024-03-19,-1.0,-1.0,-1.0,45.6,45.6,45.6
9463,Petron Corp.,2024-03-19,-1.0,-1.0,-1.0,44.2,44.2,44.2
9491,Pharming Group NV,2024-03-19,-1.0,-1.0,-1.0,26.9,26.9,26.9
9492,Pharos Energy Plc,2024-03-19,-1.0,-1.0,-1.0,45.6,45.6,45.6
9493,"Phathom Pharmaceuticals, Inc.",2024-03-19,-1.0,-1.0,-1.0,33.8,33.8,33.8
9494,PHC Holdings Corp.,2024-03-19,-1.0,-1.0,-1.0,32.9,32.9,32.9
9495,Phibro Animal Health Corp.,2024-03-19,-1.0,-1.0,-1.0,34.3,34.3,34.3
9496,PhiChem Corp.,2024-03-19,-1.0,-1.0,-1.0,36.9,36.9,36.9
9497,"Phihong Technology Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,21.9,21.9,21.9
9498,Philip Morris CR as,2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
9499,"Philip Morris International, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
9500,Philippine National Bank,2024-03-19,-1.0,-1.0,-1.0,33.3,33.3,33.3
9501,Philippine Seven Corp.,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
9502,Phillips 66,2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
9503,"Phillips Edison & Co., Inc.",2024-03-19,-1.0,-1.0,-1.0,17.7,17.7,17.7
9504,Phison Electronics Corp.,2024-03-19,-1.0,-1.0,-1.0,21.1,21.1,21.1
9505,Phoenix Group Holdings Plc,2024-03-19,-1.0,-1.0,-1.0,20.3,20.3,20.3
9506,Phoenix Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,32.8,32.8,32.8
9507,Phoenix Mecano AG,2024-03-19,-1.0,-1.0,-1.0,45.8,45.8,45.8
9508,Phoenix Spree Deutschland Ltd.,2024-03-19,-1.0,-1.0,-1.0,16.0,16.0,16.0
9509,PhosAgro PJSC,2024-03-19,-1.0,-1.0,-1.0,29.6,29.6,29.6
9510,Photocure ASA,2024-03-19,-1.0,-1.0,-1.0,33.1,33.1,33.1
9511,"Photronics, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.9,23.9,23.9
9512,"Phreesia, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.4,23.4,23.4
9513,Phu Nhuan Jewelry JSC,2024-03-19,-1.0,-1.0,-1.0,19.8,19.8,19.8
9490,"Pharmicell Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.4,27.4,27.4
9410,Penske Truck Leasing Co. LP,2024-03-19,-1.0,-1.0,-1.0,18.0,18.0,18.0
9489,"Pharmaron Beijing Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,15.5,15.5,15.5
9487,Pharmanutra SpA,2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
9464,PETRONAS Chemicals Group Bhd.,2024-03-19,-1.0,-1.0,-1.0,19.5,19.5,19.5
9465,Petronas Dagangan Bhd.,2024-03-19,-1.0,-1.0,-1.0,21.3,21.3,21.3
9466,PETRONAS Energy Canada Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
9467,Petronas Gas Bhd.,2024-03-19,-1.0,-1.0,-1.0,29.4,29.4,29.4
9468,Petronet LNG Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
9469,Petrorecôncavo SA,2024-03-19,-1.0,-1.0,-1.0,46.1,46.1,46.1
9470,"Petroteq Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,56.0,56.0,56.0
9471,Pets At Home Group Plc,2024-03-19,-1.0,-1.0,-1.0,14.3,14.3,14.3
9472,Peugeot Invest SA,2024-03-19,-1.0,-1.0,-1.0,12.6,12.6,12.6
9473,PEXA Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.7,19.7,19.7
9474,Peyto Exploration & Development Corp.,2024-03-19,-1.0,-1.0,-1.0,45.5,45.5,45.5
9475,Pfeiffer Vacuum Technology AG,2024-03-19,-1.0,-1.0,-1.0,20.7,20.7,20.7
9476,Pfizer Inc.,2024-03-19,-1.0,-1.0,-1.0,18.1,18.1,18.1
9477,Pfizer Ltd. (India),2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
9478,PG&E Corp.,2024-03-19,-1.0,-1.0,-1.0,32.2,32.2,32.2
9479,PGE Polska Grupa Energetyczna SA,2024-03-19,-1.0,-1.0,-1.0,38.7,38.7,38.7
9480,PGS ASA,2024-03-19,-1.0,-1.0,-1.0,13.1,13.1,13.1
9481,"PGT Innovations, Inc.",2024-03-19,-1.0,-1.0,-1.0,33.3,33.3,33.3
9482,"Pharma Foods International Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
9483,Pharma Mar SA,2024-03-19,-1.0,-1.0,-1.0,26.3,26.3,26.3
9484,"PharmaBlock Sciences (Nanjing), Inc.",2024-03-19,-1.0,-1.0,-1.0,24.2,24.2,24.2
9485,"PharmaEngine, Inc.",2024-03-19,-1.0,-1.0,-1.0,20.6,20.6,20.6
9486,PharmaEssentia Corp.,2024-03-19,-1.0,-1.0,-1.0,26.3,26.3,26.3
9488,"PharmaResearch Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,29.3,29.3,29.3
9514,Physicians Realty Trust,2024-03-19,-1.0,-1.0,-1.0,13.3,13.3,13.3
9409,"Penske Automotive Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,12.4,12.4,12.4
9407,PennyMac Mortgage Investment Trust,2024-03-19,-1.0,-1.0,-1.0,12.9,12.9,12.9
9331,"Park24 Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,23.5,23.5,23.5
9332,"Parke Bancorp, Inc.",2024-03-19,-1.0,-1.0,-1.0,32.0,32.0,32.0
9333,Parker-Hannifin Corp.,2024-03-19,-1.0,-1.0,-1.0,28.0,28.0,28.0
9334,Parkland Corp.,2024-03-19,-1.0,-1.0,-1.0,34.3,34.3,34.3
9335,Parkway Life Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,16.8,16.8,16.8
9336,Parque Arauco SA,2024-03-19,-1.0,-1.0,-1.0,11.5,11.5,11.5
9337,Parsons Corp.,2024-03-19,-1.0,-1.0,-1.0,23.1,23.1,23.1
9338,Partner Communications Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.1,29.1,29.1
9339,PartnerRe Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.1,30.1,30.1
9340,Partners Group Holding AG,2024-03-19,-1.0,-1.0,-1.0,20.2,20.2,20.2
9330,Park-Ohio Holdings Corp.,2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
9341,"PARTRON Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,28.6,28.6,28.6
9343,"Pasona Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.8,17.8,17.8
9344,Patanjali Foods Ltd.,2024-03-19,-1.0,-1.0,-1.0,38.1,38.1,38.1
9345,"Pathward Financial, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.0,27.0,27.0
9346,Patria Investments Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.6,33.6,33.6
9347,"Patrick Industries, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.8,30.8,30.8
9348,PATRIZIA SE,2024-03-19,-1.0,-1.0,-1.0,17.3,17.3,17.3
9349,"Patterson Cos., Inc.",2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
9350,"Patterson-UTI Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
9351,Pavilion Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,14.6,14.6,14.6
9352,PAX Global Technology Ltd.,2024-03-19,-1.0,-1.0,-1.0,11.4,11.4,11.4
9342,"Pason Systems, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.0,18.0,18.0
9329,Park Systems Corp.,2024-03-19,-1.0,-1.0,-1.0,34.7,34.7,34.7
9328,Park National Corp.,2024-03-19,-1.0,-1.0,-1.0,30.3,30.3,30.3
9327,Park Lawn Corp.,2024-03-19,-1.0,-1.0,-1.0,15.9,15.9,15.9
9304,Pangaea Logistics Solutions Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.8,24.8,24.8
9305,"Pangang Group Vanadium Titanium & Resources Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,43.7,43.7,43.7
9306,"Panion & BF Biotech, Inc.",2024-03-19,-1.0,-1.0,-1.0,29.2,29.2,29.2
9307,Panoro Energy ASA,2024-03-19,-1.0,-1.0,-1.0,50.1,50.1,50.1
9308,Pantheon Infrastructure Plc,2024-03-19,-1.0,-1.0,-1.0,34.0,34.0,34.0
9309,"Papa John's International, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.3,30.3,30.3
9310,"Par Pacific Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,45.4,45.4,45.4
9311,PAR Technology Corp.,2024-03-19,-1.0,-1.0,-1.0,16.5,16.5,16.5
9312,"Parade Technologies, Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.0,19.0,19.0
9313,Paradigm Biopharmaceuticals Ltd.,2024-03-19,-1.0,-1.0,-1.0,33.4,33.4,33.4
9314,"Paradise Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,38.0,38.0,38.0
9315,Paradox Interactive AB,2024-03-19,-1.0,-1.0,-1.0,15.5,15.5,15.5
9316,"Paragon 28, Inc.",2024-03-19,-1.0,-1.0,-1.0,30.6,30.6,30.6
9317,Paragon Banking Group Plc,2024-03-19,-1.0,-1.0,-1.0,15.7,15.7,15.7
9318,Paragon REIT,2024-03-19,-1.0,-1.0,-1.0,16.9,16.9,16.9
9319,"Paramount Bed Holdings Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,33.1,33.1,33.1
9320,Paramount Global,2024-03-19,-1.0,-1.0,-1.0,15.0,15.0,15.0
9321,"Paramount Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,6.4,6.4,6.4
9322,Paramount Resources Ltd.,2024-03-19,-1.0,-1.0,-1.0,42.4,42.4,42.4
9323,"Parex Resources, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.1,24.1,24.1
9324,Park Aerospace Corp.,2024-03-19,-1.0,-1.0,-1.0,11.7,11.7,11.7
9325,Park Elektrik Üretim Madencilik Sanayi ve Ticaret AS,2024-03-19,-1.0,-1.0,-1.0,47.4,47.4,47.4
9326,"Park Hotels & Resorts, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.1,17.1,17.1
9353,"Paychex, Inc.",2024-03-19,-1.0,-1.0,-1.0,16.7,16.7,16.7
9354,"Paycom Software, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.2,19.2,19.2
9355,"Paycor HCM, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
9356,Paylocity Holding Corp.,2024-03-19,-1.0,-1.0,-1.0,23.8,23.8,23.8
9384,Peach Property Group AG,2024-03-19,-1.0,-1.0,-1.0,10.3,10.3,10.3
9385,Peakstone Realty Trust,2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
9386,Peapack-Gladstone Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,33.1,33.1,33.1
9387,PearlAbyss Corp.,2024-03-19,-1.0,-1.0,-1.0,16.4,16.4,16.4
9388,Pearson Plc,2024-03-19,-1.0,-1.0,-1.0,5.4,5.4,5.4
9389,Pebblebrook Hotel Trust,2024-03-19,-1.0,-1.0,-1.0,14.9,14.9,14.9
9390,PECO Energy Co.,2024-03-19,-1.0,-1.0,-1.0,24.6,24.6,24.6
9391,"Pediatrix Medical Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.2,21.2,21.2
9392,Pegasus Hava Tasimaciligi AS,2024-03-19,-1.0,-1.0,-1.0,26.8,26.8,26.8
9393,"Pegasystems, Inc.",2024-03-19,-1.0,-1.0,-1.0,25.5,25.5,25.5
9394,Pegatron Corp.,2024-03-19,-1.0,-1.0,-1.0,16.9,16.9,16.9
9395,Pegavision Corp.,2024-03-19,-1.0,-1.0,-1.0,20.9,20.9,20.9
9396,Peijia Medical Ltd.,2024-03-19,-1.0,-1.0,-1.0,30.4,30.4,30.4
9397,"Peloton Interactive, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.0,17.0,17.0
9398,Pembina Pipeline Corp.,2024-03-19,-1.0,-1.0,-1.0,20.1,20.1,20.1
9399,PenArian Housing Finance PLC,2024-03-19,-1.0,-1.0,-1.0,31.3,31.3,31.3
9400,Pendragon Plc,2024-03-19,-1.0,-1.0,-1.0,12.5,12.5,12.5
9401,"Pengdu Agriculture & Animal Husbandry Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,48.4,48.4,48.4
9402,"PENN Entertainment, Inc.",2024-03-19,-1.0,-1.0,-1.0,25.9,25.9,25.9
9403,Pennar Industries Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.8,27.8,27.8
9404,Pennon Group Plc,2024-03-19,-1.0,-1.0,-1.0,12.0,12.0,12.0
9405,"Penns Woods Bancorp, Inc.",2024-03-19,-1.0,-1.0,-1.0,35.0,35.0,35.0
9406,"PennyMac Financial Services, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.1,27.1,27.1
9383,Peabody Trust,2024-03-19,-1.0,-1.0,-1.0,22.5,22.5,22.5
9408,PensionBee Group Plc,2024-03-19,-1.0,-1.0,-1.0,27.2,27.2,27.2
9382,Peabody Pension Trust Ltd.,2024-03-19,-1.0,-1.0,-1.0,17.5,17.5,17.5
9380,Peab AB,2024-03-19,-1.0,-1.0,-1.0,28.4,28.4,28.4
9357,"Paymentus Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
9358,"Payoneer Global, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.6,27.6,27.6
9359,"PayPal Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.9,17.9,17.9
9360,PayPoint Plc,2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
9361,Paysafe Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.0,21.0,21.0
9362,"PaySign, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.1,21.1,21.1
9363,Paz Oil Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,47.7,47.7,47.7
9364,PB Fintech Ltd.,2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
9365,"PBF Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,38.6,38.6,38.6
9366,PBG SA (Brazil),2024-03-19,-1.0,-1.0,-1.0,26.5,26.5,26.5
9367,"PC Connection, Inc.",2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
9368,PCB Bancorp,2024-03-19,-1.0,-1.0,-1.0,30.6,30.6,30.6
9369,PCBL Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.4,19.4,19.4
9370,PCCW Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.8,31.8,31.8
9371,PCF GmbH,2024-03-19,-1.0,-1.0,-1.0,9.8,9.8,9.8
9372,"PChome Online, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.2,27.2,27.2
9373,"PCI Technology Group Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,25.9,25.9,25.9
9374,PD Sukuk Ltd.,2024-03-19,-1.0,-1.0,-1.0,31.3,31.3,31.3
9375,"PDC Energy, Inc.",2024-03-19,-1.0,-1.0,-1.0,47.3,47.3,47.3
9376,"PDD Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,29.2,29.2,29.2
9377,"PDF Solutions, Inc.",2024-03-19,-1.0,-1.0,-1.0,21.3,21.3,21.3
9378,PDG Realty SA Empreendimentos e Participações,2024-03-19,-1.0,-1.0,-1.0,22.9,22.9,22.9
9379,PDS Biotechnology Corp.,2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
9381,Peabody Energy Corp.,2024-03-19,-1.0,-1.0,-1.0,50.8,50.8,50.8
9515,"PI Advanced Materials Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,29.4,29.4,29.4
9638,Porton Pharma Solutions Ltd.,2024-03-19,-1.0,-1.0,-1.0,36.9,36.9,36.9
9517,PIA Corp.,2024-03-19,-1.0,-1.0,-1.0,20.8,20.8,20.8
9653,Pou Chen Corp.,2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
9654,"Powell Industries, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.4,23.4,23.4
9655,Power Assets Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.8,29.8,29.8
9656,"Power Construction Corporation of China, Ltd.",2024-03-19,-1.0,-1.0,-1.0,56.2,56.2,56.2
9657,Power Corp. of Canada,2024-03-19,-1.0,-1.0,-1.0,25.4,25.4,25.4
9658,Power Finance Corp. Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.5,20.5,20.5
9659,Power Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
9660,Power Grid Corp. of India Ltd.,2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
9661,"Power Integrations, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.6,27.6,27.6
9662,Power Sector Assets & Liabilities Management Corp.,2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
9663,"Power Wind Health Industry, Inc.",2024-03-19,-1.0,-1.0,-1.0,16.5,16.5,16.5
9664,PowerCell Sweden AB,2024-03-19,-1.0,-1.0,-1.0,20.0,20.0,20.0
9665,Powerchip Semiconductor Manufacturing Corp.,2024-03-19,-1.0,-1.0,-1.0,32.3,32.3,32.3
9666,Powerchip Technology Corp.,2024-03-19,-1.0,-1.0,-1.0,24.7,24.7,24.7
9667,Powerlong Commercial Management Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,18.3,18.3,18.3
9668,Powerlong Real Estate Holdings Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.4,19.4,19.4
9669,"PowerSchool Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,18.5,18.5,18.5
9670,"Powertech Technology, Inc.",2024-03-19,-1.0,-1.0,-1.0,17.2,17.2,17.2
9671,Powszechna Kasa Oszczednosci Bank Polski SA,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
9672,Powszechny Zaklad Ubezpieczen SA,2024-03-19,-1.0,-1.0,-1.0,18.6,18.6,18.6
9673,"POYA International Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,19.1,19.1,19.1
9674,PPB Group Bhd.,2024-03-19,-1.0,-1.0,-1.0,38.2,38.2,38.2
9675,"PPG Industries, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.9,24.9,24.9
9652,Potomac Electric Power Co.,2024-03-19,-1.0,-1.0,-1.0,26.1,26.1,26.1
9676,PPHE Hotel Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,29.7,29.7,29.7
9651,PotlatchDeltic Corp.,2024-03-19,-1.0,-1.0,-1.0,19.3,19.3,19.3
9649,Poste Italiane SpA,2024-03-19,-1.0,-1.0,-1.0,16.9,16.9,16.9
9626,Poongsan Corp.,2024-03-19,-1.0,-1.0,-1.0,47.0,47.0,47.0
9627,Pop Mart International Group Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.1,20.1,20.1
9628,"Popular, Inc.",2024-03-19,-1.0,-1.0,-1.0,22.9,22.9,22.9
9629,PORR AG,2024-03-19,-1.0,-1.0,-1.0,29.2,29.2,29.2
9630,Porsche AG,2024-03-19,-1.0,-1.0,-1.0,17.1,17.1,17.1
9631,Porsche Automobil Holding SE,2024-03-19,-1.0,-1.0,-1.0,21.7,21.7,21.7
9632,Port of Brisbane Pty Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.0,20.0,20.0
9633,Port of Tauranga Ltd.,2024-03-19,-1.0,-1.0,-1.0,11.3,11.3,11.3
9634,Porterbrook Rail Finance Ltd.,2024-03-19,-1.0,-1.0,-1.0,27.9,27.9,27.9
9635,"Portillo's, Inc.",2024-03-19,-1.0,-1.0,-1.0,31.7,31.7,31.7
9636,Portland General Electric Co.,2024-03-19,-1.0,-1.0,-1.0,35.4,35.4,35.4
9637,Porto Seguro SA,2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
9302,Pandora AS,2024-03-19,-1.0,-1.0,-1.0,14.2,14.2,14.2
9639,Porvair Plc,2024-03-19,-1.0,-1.0,-1.0,31.4,31.4,31.4
9640,"POSCO DX Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,17.7,17.7,17.7
9641,"POSCO Future M Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,24.5,24.5,24.5
9642,POSCO Holdings Inc.,2024-03-19,-1.0,-1.0,-1.0,24.2,24.2,24.2
9643,POSCO INTERNATIONAL Corp.,2024-03-19,-1.0,-1.0,-1.0,21.3,21.3,21.3
9644,"Poseida Therapeutics, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.4,27.4,27.4
9645,"Posiflex Technologies, Inc.",2024-03-19,-1.0,-1.0,-1.0,25.3,25.3,25.3
9646,"Post Holdings, Inc.",2024-03-19,-1.0,-1.0,-1.0,43.2,43.2,43.2
9647,"Postal Realty Trust, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
9648,"Postal Savings Bank of China Co., Ltd.",2024-03-19,-1.0,-1.0,-1.0,27.3,27.3,27.3
9650,PostNL NV,2024-03-19,-1.0,-1.0,-1.0,14.9,14.9,14.9
9625,Poonawalla Fincorp Ltd.,2024-03-19,-1.0,-1.0,-1.0,24.1,24.1,24.1
9677,PPL Corp.,2024-03-19,-1.0,-1.0,-1.0,28.6,28.6,28.6
9679,Prada SpA,2024-03-19,-1.0,-1.0,-1.0,15.0,15.0,15.0
9707,"Prestige Consumer Healthcare, Inc.",2024-03-19,-1.0,-1.0,-1.0,33.5,33.5,33.5
9708,Prestige Estates Projects Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.5,20.5,20.5
9709,Prestige International Inc.,2024-03-19,-1.0,-1.0,-1.0,24.0,24.0,24.0
9710,"Presto Automation, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.2,24.2,24.2
9711,Prevas AB,2024-03-19,-1.0,-1.0,-1.0,18.8,18.8,18.8
9712,Pricer AB,2024-03-19,-1.0,-1.0,-1.0,15.9,15.9,15.9
9713,"PriceSmart, Inc.",2024-03-19,-1.0,-1.0,-1.0,24.2,24.2,24.2
9714,Prima banka Slovensko as,2024-03-19,-1.0,-1.0,-1.0,33.4,33.4,33.4
9715,Prima Marine Public Co. Ltd.,2024-03-19,-1.0,-1.0,-1.0,22.8,22.8,22.8
9716,"Prima Meat Packers, Ltd.",2024-03-19,-1.0,-1.0,-1.0,29.4,29.4,29.4
9717,Primafrio Sl,2024-03-19,-1.0,-1.0,-1.0,13.7,13.7,13.7
9718,Primaris Real Estate Investment Trust,2024-03-19,-1.0,-1.0,-1.0,18.4,18.4,18.4
9719,Primary Health Properties Plc,2024-03-19,-1.0,-1.0,-1.0,13.9,13.9,13.9
9720,Primax Electronics Ltd.,2024-03-19,-1.0,-1.0,-1.0,19.4,19.4,19.4
9721,"Prime Medicine, Inc.",2024-03-19,-1.0,-1.0,-1.0,27.7,27.7,27.7
9722,Prime US REIT,2024-03-19,-1.0,-1.0,-1.0,15.3,15.3,15.3
9723,PrimeEnergy Resources Corp.,2024-03-19,-1.0,-1.0,-1.0,51.5,51.5,51.5
9724,"Primerica, Inc.",2024-03-19,-1.0,-1.0,-1.0,19.6,19.6,19.6
9725,Primis Financial Corp.,2024-03-19,-1.0,-1.0,-1.0,30.2,30.2,30.2
9726,Primo Water Corp.,2024-03-19,-1.0,-1.0,-1.0,29.3,29.3,29.3
9727,Primoris Services Corp.,2024-03-19,-1.0,-1.0,-1.0,34.5,34.5,34.5
9728,Prince Housing & Development Corp.,2024-03-19,-1.0,-1.0,-1.0,15.5,15.5,15.5
9729,Prince Pipes & Fittings Ltd.,2024-03-19,-1.0,-1.0,-1.0,20.9,20.9,20.9
9706,Pressance Corp.,2024-03-19,-1.0,-1.0,-1.0,21.6,21.6,21.6
9678,"PRA Group, Inc.",2024-03-19,-1.0,-1.0,-1.0,23.8,23.8,23.8
9705,Press Metal Aluminium Holdings Bhd.,2024-03-19,-1.0,-1.0,-1.0,28.3,28.3,28.3
9703,President Securities Corp.,2024-03-19,-1.0,-1.0,-1.0,22.7,22.7,22.7
